transfer_id,player_id,transfer_date,transfer_season,from_club_id,to_club_id,transfer_fee,market_value_in_eur
67162,248219,2014-02-03,13/14,44812,524,130.000.000,100.000.000
67163,111426,2014-02-02,13/14,2963,405,0,250.000.000
67164,58939,2014-02-01,13/14,33209,49306,0,25.000.000
67165,144128,2014-02-01,13/14,23170,12621,,
67166,157509,2014-02-01,13/14,631,618,0,7.500.000.000
67167,158799,2014-02-01,13/14,25248,6395,0,25.000.000
67168,221075,2014-02-01,13/14,16541,14702,,50.000.000
67169,222805,2014-02-01,13/14,50306,448,,
67170,245078,2014-02-01,13/14,32721,11997,0,
67171,287792,2014-02-01,13/14,41533,36949,,
67172,307870,2014-02-01,13/14,10711,9598,0,
67173,308133,2014-02-01,13/14,58631,672,0,
67174,421710,2014-02-01,13/14,15607,10671,,
67175,428603,2014-02-01,13/14,12663,12517,0,
67176,38607,2014-01-31,13/14,5243,2921,,100.000.000
67177,45494,2014-01-31,13/14,543,873,3.650.000.000,2.500.000.000
67178,54781,2014-01-31,13/14,720,330,0,13.000.000.000
67179,55508,2014-01-31,13/14,148,931,0,9.000.000.000
67180,61887,2014-01-31,13/14,985,337,0,1.500.000.000
67181,63422,2014-01-31,13/14,289,2553,0,1.000.000.000
67182,67556,2014-01-31,13/14,1429,4084,0,300.000.000
67183,72441,2014-01-31,13/14,585,12,0,4.000.000.000
67184,91469,2014-01-31,13/14,995,3426,0,800.000.000
67185,93704,2014-01-31,13/14,13,618,0,10.000.000.000
67186,97503,2014-01-31,13/14,1063,5818,0,300.000.000
67187,102427,2014-01-31,13/14,31,866,0,2.500.000.000
67188,110864,2014-01-31,13/14,985,2454,0,250.000.000
67189,120095,2014-01-31,13/14,873,4,0,2.000.000.000
67190,124560,2014-01-31,13/14,46,367,0,2.000.000.000
67191,126656,2014-01-31,13/14,618,6195,5.000.000.000,3.000.000.000
67192,129374,2014-01-31,13/14,12317,11603,0,
67193,131506,2014-01-31,13/14,11986,3679,,
67194,145988,2014-01-31,13/14,985,603,0,9.000.000.000
67195,154319,2014-01-31,13/14,6890,68608,0,500.000.000
67196,157125,2014-01-31,13/14,3057,1910,0,200.000.000
67197,157509,2014-01-31,13/14,618,631,14.600.000.000,7.500.000.000
67198,162079,2014-01-31,13/14,58,2861,0,1.500.000.000
67199,167329,2014-01-31,13/14,1041,290,0,750.000.000
67200,173504,2014-01-31,13/14,1078,1148,,50.000.000
67201,181477,2014-01-31,13/14,714,984,0,3.000.000.000
67202,192409,2014-01-31,13/14,409,10131,0,500.000.000
67203,195628,2014-01-31,13/14,2577,1072,610.000.000,75.000.000
67204,203412,2014-01-31,13/14,603,190,3.500.000.000,6.000.000.000
67205,207573,2014-01-31,13/14,605,2726,0,200.000.000
67206,214775,2014-01-31,13/14,13,1050,0,8.000.000.000
67207,226802,2014-01-31,13/14,683,980,0,250.000.000
67208,229970,2014-01-31,13/14,9251,972,0,
67209,233124,2014-01-31,13/14,2805,543,,50.000.000
67210,239783,2014-01-31,13/14,12,6692,0,700.000.000
67211,240578,2014-01-31,13/14,1436,1465,0,300.000.000
67212,244491,2014-01-31,13/14,14829,10958,1.100.000.000,75.000.000
67213,270055,2014-01-31,13/14,3696,5227,,100.000.000
67214,307870,2014-01-31,13/14,9598,10711,0,
67215,313691,2014-01-31,13/14,14699,3348,0,
67216,20506,2014-01-30,13/14,1049,15,0,6.000.000.000
67217,38607,2014-01-30,13/14,4326,5243,0,100.000.000
67218,42913,2014-01-30,13/14,1053,467,300.000.000,750.000.000
67219,55619,2014-01-30,13/14,141,1084,0,4.600.000.000
67220,55769,2014-01-30,13/14,416,46,3.790.000.000,5.000.000.000
67221,67556,2014-01-30,13/14,4331,1429,0,300.000.000
67222,74960,2014-01-30,13/14,1443,3426,100.000.000,300.000.000
67223,85528,2014-01-30,13/14,862,1390,0,500.000.000
67224,91469,2014-01-30,13/14,3426,995,,800.000.000
67225,103981,2014-01-30,13/14,2778,362,0,50.000.000
67226,121570,2014-01-30,13/14,8701,3899,0,
67227,124560,2014-01-30,13/14,276,46,0,2.000.000.000
67228,125614,2014-01-30,13/14,402,1151,0,
67229,131323,2014-01-30,13/14,11194,710,,50.000.000
67230,157125,2014-01-30,13/14,475,3057,0,200.000.000
67231,169511,2014-01-30,13/14,1025,6692,0,400.000.000
67232,202380,2014-01-30,13/14,403,1228,0,100.000.000
67233,205657,2014-01-30,13/14,3237,2778,,
67234,207561,2014-01-30,13/14,5506,61,,
67235,208281,2014-01-30,13/14,2436,1127,0,
67236,220793,2014-01-30,13/14,16795,410,2.300.000.000,2.500.000.000
67237,239783,2014-01-30,13/14,53,12,1.000.000.000,700.000.000
67238,242760,2014-01-30,13/14,35415,3060,30.000.000,50.000.000
67239,262300,2014-01-30,13/14,26223,42394,0,
67240,263801,2014-01-30,13/14,21121,8494,4.000.000.000,
67241,298635,2014-01-30,13/14,26763,49567,60.000.000,
67242,310527,2014-01-30,13/14,10857,4084,0,
67243,318077,2014-01-30,13/14,27786,8525,375.000.000,
67244,72522,2014-01-29,13/14,18,762,0,7.500.000.000
67245,79294,2014-01-29,13/14,1435,499,0,750.000.000
67246,115763,2014-01-29,13/14,16,141,2.500.000.000,500.000.000
67247,118534,2014-01-29,13/14,22,9251,0,500.000.000
67248,122840,2014-01-29,13/14,708,358,,400.000.000
67249,139396,2014-01-29,13/14,141,524,0,10.000.000.000
67250,140803,2014-01-29,13/14,1184,204,0,800.000.000
67251,143812,2014-01-29,13/14,430,1390,0,2.300.000.000
67252,166237,2014-01-29,13/14,189,862,0,3.500.000.000
67253,169801,2014-01-29,13/14,2793,931,0,
67254,192875,2014-01-29,13/14,202,1455,0,250.000.000
67255,220793,2014-01-29,13/14,410,16795,0,2.500.000.000
67256,234523,2014-01-29,13/14,2464,6574,5.700.000.000,600.000.000
67257,61841,2014-01-28,13/14,148,989,,300.000.000
67258,228444,2014-01-28,13/14,1090,1435,0,100.000.000
67259,229970,2014-01-28,13/14,1220,9251,0,
67260,244338,2014-01-28,13/14,9267,1031,,
67261,33862,2014-01-27,13/14,720,3205,0,1.000.000.000
67262,44062,2014-01-27,13/14,1390,150,0,1.500.000.000
67263,81349,2014-01-27,13/14,29228,2566,0,250.000.000
67264,110686,2014-01-27,13/14,3205,825,0,800.000.000
67265,138285,2014-01-27,13/14,10330,5227,,1.500.000.000
67266,170895,2014-01-27,13/14,156,1531,600.000.000,2.000.000.000
67267,181410,2014-01-27,13/14,6248,12908,0,200.000.000
67268,196158,2014-01-27,13/14,499,642,0,500.000.000
67269,245030,2014-01-27,13/14,15072,53,,
67270,476344,2014-01-27,13/14,14679,17656,0,
67271,148455,2014-01-26,13/14,26,631,16.500.000.000,8.500.000.000
67272,189070,2014-01-25,13/14,10507,9614,,75.000.000
67273,227538,2014-01-25,13/14,448,515,,150.000.000
67274,328770,2014-01-25,13/14,19848,6930,,
67275,53696,2014-01-24,13/14,33,116,0,750.000.000
67276,57723,2014-01-24,13/14,2698,683,0,4.000.000.000
67277,59543,2014-01-24,13/14,641,1181,0,350.000.000
67278,114113,2014-01-24,14/15,10217,2778,,600.000.000
67279,146752,2014-01-24,13/14,12,2921,1.750.000.000,1.800.000.000
67280,170851,2014-01-24,13/14,419,11194,0,250.000.000
67281,182323,2014-01-24,13/14,537,3197,0,300.000.000
67282,243591,2014-01-24,13/14,4282,9254,0,
67283,615350,2014-01-24,13/14,43473,43471,0,
67284,670295,2014-01-24,13/14,46839,69354,0,
67285,110686,2014-01-23,13/14,3840,3205,0,800.000.000
67286,123503,2014-01-23,13/14,3933,22,25.000.000,50.000.000
67287,170966,2014-01-23,13/14,826,2969,,400.000.000
67288,251079,2014-01-23,13/14,44811,11158,0,
67289,294804,2014-01-23,13/14,15083,6600,,
67290,158106,2014-01-22,13/14,4383,14,,
67291,176961,2014-01-22,13/14,3205,141,2.750.000.000,2.200.000.000
67292,239949,2014-01-22,13/14,3826,2804,0,
67293,58150,2014-01-21,13/14,2477,515,,1.000.000.000
67294,72857,2014-01-21,13/14,130,6574,,1.000.000.000
67295,82048,2014-01-21,13/14,130,6574,8.250.000.000,5.000.000.000
67296,131790,2014-01-21,13/14,524,25230,0,100.000.000
67297,143029,2014-01-21,13/14,294,366,0,1.100.000.000
67298,165334,2014-01-21,13/14,8924,3026,0,
67299,176936,2014-01-21,13/14,368,3302,0,300.000.000
67300,199316,2014-01-21,13/14,2293,15156,0,100.000.000
67301,238537,2014-01-21,13/14,12001,1038,,100.000.000
67302,90959,2014-01-20,13/14,20,1506,0,2.000.000.000
67303,187047,2014-01-20,13/14,3650,6139,0,225.000.000
67304,48119,2014-01-19,13/14,11300,618,0,250.000.000
67305,165825,2014-01-19,13/14,663,28971,,100.000.000
67306,327911,2014-01-19,13/14,22767,26621,,
67307,88755,2014-01-18,13/14,631,82,22.000.000.000,15.000.000.000
67308,102017,2014-01-18,13/14,276,6195,9.500.000.000,10.000.000.000
67309,111811,2014-01-18,13/14,10789,6418,0,1.000.000.000
67310,111811,2014-01-17,13/14,979,10789,0,1.000.000.000
67311,140191,2014-01-17,13/14,148,1028,0,
67312,197471,2014-01-17,13/14,800,1429,0,100.000.000
67313,199470,2014-01-17,13/14,11688,20,130.000.000,75.000.000
67314,236468,2014-01-17,13/14,9007,4482,0,
67315,114422,2014-01-16,13/14,114,6,0,200.000.000
67316,192080,2014-01-16,13/14,358,1252,0,
67317,291548,2014-01-16,13/14,12374,43875,0,25.000.000
67318,74683,2014-01-15,13/14,294,631,25.000.000.000,27.000.000.000
67319,201248,2014-01-15,13/14,9010,2974,,75.000.000
67320,203608,2014-01-15,13/14,788,31304,0,200.000.000
67321,144128,2014-01-14,13/14,14683,23170,0,
67322,162571,2014-01-14,13/14,6676,605,0,500.000.000
67323,173835,2014-01-14,13/14,2425,2079,0,1.000.000.000
67324,199258,2014-01-14,13/14,1038,5,0,800.000.000
67325,273132,2014-01-14,13/14,36892,1455,0,
67326,92567,2014-01-13,13/14,338,6414,0,1.500.000.000
67327,118847,2014-01-13,13/14,15,167,0,500.000.000
67328,173750,2014-01-13,13/14,1071,543,360.000.000,250.000.000
67329,203516,2014-01-13,13/14,11204,1421,,
67330,245765,2014-01-13,13/14,1010,1042,0,
67331,274862,2014-01-13,13/14,59683,7918,0,
67332,353775,2014-01-13,13/14,20586,9054,0,
67333,211474,2014-01-12,13/14,3342,4812,0,100.000.000
67334,307183,2014-01-12,13/14,21583,4578,0,
67335,155395,2014-01-11,13/14,150,2990,0,1.400.000.000
67336,210747,2014-01-11,13/14,199,17776,0,400.000.000
67337,221899,2014-01-11,13/14,13,150,0,7.000.000.000
67338,368468,2014-01-11,13/14,8652,21727,,
67339,138736,2014-01-10,13/14,3057,10484,0,1.500.000.000
67340,189439,2014-01-10,13/14,866,17428,0,
67341,242760,2014-01-10,13/14,47,35415,10.000.000,50.000.000
67342,296227,2014-01-10,13/14,5649,49699,0,
67343,307053,2014-01-10,13/14,74869,16242,0,
67344,312678,2014-01-10,13/14,42746,15002,880.000.000,
67345,353634,2014-01-10,13/14,18177,42827,,
67346,132207,2014-01-09,13/14,29,1074,0,
67347,149729,2014-01-09,13/14,10949,1085,0,2.000.000.000
67348,163656,2014-01-09,13/14,3371,3054,0,50.000.000
67349,185077,2014-01-09,13/14,533,129,0,400.000.000
67350,197642,2014-01-09,13/14,9249,1148,0,250.000.000
67351,225744,2014-01-09,13/14,370,1270,0,50.000.000
67352,242760,2014-01-09,13/14,35415,47,0,50.000.000
67353,306668,2014-01-09,13/14,1154,10850,,
67354,61838,2014-01-08,13/14,148,1237,0,
67355,82070,2014-01-08,13/14,127,23826,350.000.000,750.000.000
67356,88348,2014-01-08,13/14,515,7185,,100.000.000
67357,98547,2014-01-08,13/14,10789,2425,0,200.000.000
67358,122155,2014-01-08,13/14,18075,6767,0,1.500.000.000
67359,191556,2014-01-08,13/14,39805,24245,0,25.000.000
67360,216240,2014-01-08,13/14,2419,679,0,450.000.000
67361,226085,2014-01-08,13/14,9641,419,,
67362,251813,2014-01-08,13/14,5196,272,,200.000.000
67363,585323,2014-01-08,13/14,102513,70375,,
67364,66953,2014-01-07,13/14,2381,1506,0,700.000.000
67365,131708,2014-01-07,13/14,631,641,0,1.000.000.000
67366,186988,2014-01-07,13/14,1006,25,,175.000.000
67367,207877,2014-01-07,13/14,660,10690,0,200.000.000
67368,231471,2014-01-07,13/14,1091,3392,0,250.000.000
67369,283735,2014-01-07,13/14,10643,16996,10.000.000,75.000.000
67370,325443,2014-01-07,13/14,44552,42543,,
67371,467312,2014-01-07,13/14,44846,43428,0,
67372,108354,2014-01-06,13/14,244,750,0,5.000.000.000
67373,203123,2014-01-06,13/14,452,850,0,50.000.000
67374,218144,2014-01-06,13/14,289,11177,0,
67375,236471,2014-01-06,13/14,15021,20,,400.000.000
67376,283735,2014-01-06,13/14,16996,10643,0,75.000.000
67377,175383,2014-01-05,13/14,7178,537,0,150.000.000
67378,244338,2014-01-05,13/14,1031,9267,0,
67379,256267,2014-01-04,13/14,3739,739,0,75.000.000
67380,291276,2014-01-04,13/14,25628,15609,,
67381,93831,2014-01-03,13/14,86,35,100.000.000,1.500.000.000
67382,127202,2014-01-03,13/14,204,157,810.000.000,900.000.000
67383,161496,2014-01-03,13/14,10552,3023,0,
67384,199953,2014-01-03,13/14,862,4103,0,125.000.000
67385,52480,2014-01-02,13/14,2995,2425,0,800.000.000
67386,123275,2014-01-02,13/14,3008,164,,750.000.000
67387,131996,2014-01-02,13/14,631,499,0,
67388,134270,2014-01-02,13/14,337,931,0,300.000.000
67389,199953,2014-01-02,13/14,4554,862,0,125.000.000
67390,295331,2014-01-02,13/14,42219,10959,400.000.000,
67391,379249,2014-01-02,13/14,585,8422,0,
67392,415642,2014-01-02,13/14,48758,61507,0,
67393,433584,2014-01-02,13/14,22259,53239,,
67394,14881,2014-01-01,13/14,3234,11266,,50.000.000
67395,19619,2014-01-01,13/14,2077,338,,
67396,47004,2014-01-01,13/14,1186,4057,,200.000.000
67397,50355,2014-01-01,13/14,121,2700,0,2.000.000.000
67398,55439,2014-01-01,13/14,232,11127,0,500.000.000
67399,59209,2014-01-01,13/14,232,515,,500.000.000
67400,59877,2014-01-01,13/14,12663,31923,,
67401,78570,2014-01-01,13/14,3057,475,0,600.000.000
67402,87667,2014-01-01,13/14,1078,515,,75.000.000
67403,90478,2014-01-01,13/14,520,2727,0,900.000.000
67404,95990,2014-01-01,13/14,10532,1053,,25.000.000
67405,99863,2014-01-01,13/14,660,10690,0,500.000.000
67406,106039,2014-01-01,13/14,443,173,0,300.000.000
67407,111433,2014-01-01,13/14,677,2413,0,
67408,112515,2014-01-01,13/14,430,289,0,2.000.000.000
67409,118302,2014-01-01,13/14,7661,683,,
67410,123275,2014-01-01,13/14,164,3008,0,750.000.000
67411,123349,2014-01-01,13/14,336,499,0,5.500.000.000
67412,131996,2014-01-01,13/14,9250,631,,
67413,137648,2014-01-01,13/14,3737,239,,50.000.000
67414,157501,2014-01-01,13/14,5,969,0,5.000.000.000
67415,164705,2014-01-01,13/14,6347,4064,,
67416,164904,2014-01-01,13/14,8512,583,,
67417,166677,2014-01-01,13/14,10789,208,0,50.000.000
67418,168163,2014-01-01,13/14,24394,3057,,
67419,168166,2014-01-01,13/14,24394,3057,,
67420,168530,2014-01-01,13/14,14699,27475,0,
67421,180167,2014-01-01,13/14,8995,76,0,200.000.000
67422,181773,2014-01-01,13/14,16658,14724,,
67423,182682,2014-01-01,13/14,7661,683,,
67424,182711,2014-01-01,13/14,10949,336,,
67425,182870,2014-01-01,13/14,5494,434,,50.000.000
67426,185024,2014-01-01,13/14,21507,8835,,25.000.000
67427,185966,2014-01-01,13/14,2035,27475,0,
67428,186704,2014-01-01,13/14,1074,9252,0,
67429,186848,2014-01-01,13/14,32017,6365,0,225.000.000
67430,187492,2014-01-01,13/14,5343,15,500.000.000,
67431,188888,2014-01-01,13/14,2824,8817,,
67432,190442,2014-01-01,13/14,1775,210,0,1.000.000.000
67433,190543,2014-01-01,13/14,585,1751,0,
67434,192635,2014-01-01,13/14,5501,260,,
67435,203074,2014-01-01,13/14,12372,10690,,
67436,203394,2014-01-01,13/14,5242,9251,,
67437,203842,2014-01-01,13/14,14300,8963,,
67438,205760,2014-01-01,13/14,8884,1109,,
67439,207877,2014-01-01,13/14,8963,660,,200.000.000
67440,208172,2014-01-01,13/14,14706,6628,,
67441,212232,2014-01-01,13/14,12515,2477,,
67442,214073,2014-01-01,13/14,15665,1008,,
67443,215096,2014-01-01,13/14,4575,9715,,
67444,215599,2014-01-01,13/14,3862,80,,
67445,216270,2014-01-01,13/14,3031,2802,0,
67446,217879,2014-01-01,13/14,8751,941,,350.000.000
67447,218087,2014-01-01,13/14,12799,703,,
67448,220650,2014-01-01,13/14,6407,40426,0,100.000.000
67449,222876,2014-01-01,13/14,7916,1101,,
67450,223974,2014-01-01,13/14,9699,4375,,
67451,224088,2014-01-01,13/14,6930,9265,,
67452,227084,2014-01-01,13/14,21082,8925,,
67453,232093,2014-01-01,13/14,8835,1186,0,50.000.000
67454,235275,2014-01-01,13/14,11973,354,,
67455,235355,2014-01-01,13/14,18941,2844,,75.000.000
67456,236537,2014-01-01,13/14,16959,1755,,
67457,237617,2014-01-01,13/14,12317,1531,,100.000.000
67458,237662,2014-01-01,13/14,14322,5299,,
67459,238367,2014-01-01,13/14,6600,1785,0,400.000.000
67460,238479,2014-01-01,13/14,603,698,,
67461,238809,2014-01-01,13/14,5508,452,,50.000.000
67462,241324,2014-01-01,13/14,6200,18026,,
67463,241481,2014-01-01,13/14,2824,610,,
67464,242063,2014-01-01,13/14,32695,51645,750.000.000,
67465,242359,2014-01-01,13/14,14857,1444,,25.000.000
67466,242606,2014-01-01,13/14,9955,9267,,
67467,242661,2014-01-01,13/14,7661,683,,
67468,245014,2014-01-01,13/14,8815,36284,,
67469,245537,2014-01-01,13/14,9254,148,,
67470,247652,2014-01-01,13/14,18072,1064,,
67471,248934,2014-01-01,13/14,15681,12414,,
67472,249036,2014-01-01,13/14,17118,24030,,
67473,249121,2014-01-01,13/14,16574,272,,
67474,249157,2014-01-01,13/14,108086,6200,,
67475,249747,2014-01-01,13/14,19610,24082,,
67476,249761,2014-01-01,13/14,19610,24082,,
67477,250153,2014-01-01,13/14,16996,10643,0,50.000.000
67478,251897,2014-01-01,13/14,28860,6665,,
67479,257668,2014-01-01,13/14,24466,10503,,
67480,257851,2014-01-01,13/14,1085,1049,2.050.000.000,700.000.000
67481,258005,2014-01-01,13/14,45618,8889,,
67482,258475,2014-01-01,13/14,19710,902,,200.000.000
67483,258987,2014-01-01,13/14,8955,1092,,
67484,263236,2014-01-01,13/14,14983,29176,0,
67485,268429,2014-01-01,13/14,42830,4954,,
67486,270191,2014-01-01,13/14,14708,585,,100.000.000
67487,270988,2014-01-01,13/14,14984,2262,,
67488,274461,2014-01-01,13/14,11896,21055,,
67489,275303,2014-01-01,13/14,14725,202,,50.000.000
67490,276002,2014-01-01,13/14,15691,1100,,
67491,279570,2014-01-01,13/14,3733,3725,300.000.000,100.000.000
67492,281917,2014-01-01,13/14,14282,11741,,
67493,282169,2014-01-01,13/14,18065,21068,,
67494,283233,2014-01-01,13/14,10598,14364,,
67495,286908,2014-01-01,13/14,12964,10789,,150.000.000
67496,288255,2014-01-01,13/14,51645,2824,,
67497,288721,2014-01-01,13/14,40426,11750,0,25.000.000
67498,288883,2014-01-01,13/14,20197,53299,,
67499,289228,2014-01-01,13/14,4771,21781,0,
67500,289446,2014-01-01,13/14,10090,11648,,
67501,291177,2014-01-01,13/14,10549,2802,,
67502,292534,2014-01-01,13/14,39147,7915,,
67503,292820,2014-01-01,13/14,12750,10846,,
67504,294723,2014-01-01,13/14,14281,36949,,
67505,295183,2014-01-01,13/14,54047,29831,,50.000.000
67506,296783,2014-01-01,13/14,15107,1286,,
67507,298410,2014-01-01,13/14,15595,2423,,
67508,305425,2014-01-01,13/14,18616,8827,,
67509,308541,2014-01-01,13/14,14293,26567,0,
67510,310458,2014-01-01,13/14,20406,15099,0,
67511,311044,2014-01-01,13/14,17020,866,,
67512,312374,2014-01-01,13/14,21074,21067,0,
67513,313830,2014-01-01,13/14,15455,4321,,
67514,314137,2014-01-01,13/14,31948,4807,,
67515,314398,2014-01-01,13/14,854,6502,0,
67516,314678,2014-01-01,13/14,25260,50678,350.000.000,
67517,315131,2014-01-01,13/14,32791,51645,,
67518,315441,2014-01-01,13/14,19857,7087,,
67519,316264,2014-01-01,13/14,15693,35027,,
67520,316889,2014-01-01,13/14,25929,4035,,
67521,318705,2014-01-01,13/14,38206,12908,,
67522,320408,2014-01-01,13/14,14627,899,,
67523,321095,2014-01-01,13/14,20154,4406,,
67524,322293,2014-01-01,13/14,42543,8955,,
67525,323704,2014-01-01,13/14,14876,199,,
67526,323954,2014-01-01,13/14,12690,210,,
67527,324882,2014-01-01,13/14,10840,1159,,
67528,325602,2014-01-01,13/14,13361,25014,,
67529,328609,2014-01-01,13/14,44639,4578,0,
67530,329145,2014-01-01,13/14,14708,10857,,
67531,330041,2014-01-01,13/14,21812,21811,,
67532,330085,2014-01-01,13/14,14702,2462,,
67533,331059,2014-01-01,13/14,104489,32585,,
67534,332560,2014-01-01,13/14,8172,22902,0,
67535,333014,2014-01-01,13/14,57173,13261,,
67536,333241,2014-01-01,13/14,15088,14727,,
67537,334042,2014-01-01,13/14,104464,24999,,
67538,334440,2014-01-01,13/14,14298,11750,,
67539,334481,2014-01-01,13/14,30989,22881,,
67540,336697,2014-01-01,13/14,14701,10857,0,
67541,338285,2014-01-01,13/14,107198,28860,,
67542,340394,2014-01-01,13/14,42466,7851,0,
67543,342148,2014-01-01,13/14,53954,45618,,
67544,345590,2014-01-01,13/14,78978,9712,0,
67545,348026,2014-01-01,13/14,40637,16046,,
67546,349599,2014-01-01,13/14,21812,21811,,
67547,351478,2014-01-01,13/14,14967,70322,0,
67548,352041,2014-01-01,13/14,14679,14708,,
67549,353404,2014-01-01,13/14,7813,12764,,
67550,356044,2014-01-01,13/14,81572,104460,,
67551,358165,2014-01-01,13/14,43372,18018,,
67552,358166,2014-01-01,13/14,79096,13649,,
67553,358177,2014-01-01,13/14,15608,15594,,
67554,361027,2014-01-01,13/14,18561,14702,0,
67555,362086,2014-01-01,13/14,28868,12853,,
67556,363740,2014-01-01,13/14,75,27227,0,
67557,364232,2014-01-01,13/14,31623,46322,,
67558,369155,2014-01-01,13/14,114972,14280,0,
67559,370287,2014-01-01,13/14,30989,22881,,
67560,371856,2014-01-01,13/14,88840,77850,,
67561,379249,2014-01-01,13/14,14708,585,,
67562,380349,2014-01-01,13/14,45913,40426,0,
67563,385639,2014-01-01,13/14,22634,39948,,
67564,387160,2014-01-01,13/14,14706,6628,,
67565,389624,2014-01-01,13/14,65700,50356,0,
67566,393858,2014-01-01,13/14,28456,55086,,
67567,395654,2014-01-01,13/14,40894,45665,,
