game_id,competition_id,season,home_club_id,away_club_id,home_club_goals,away_club_goals,home_club_position,away_club_position
2864885,BE1,2017,29228,172,2,5,9,3
2867594,NL1,2017,306,132,1,0,8,16
2871654,L1,2017,82,79,1,1,13,14
2871879,L1,2017,42,15,4,4,11,4
2872091,L1,2017,86,15,0,0,12,5
2872222,GB1,2017,2288,1237,0,1,19,8
2872310,GB1,2017,985,1132,2,2,2,7
2872408,GB1,2017,29,1237,2,0,9,11
2872434,GB1,2017,984,1132,1,2,20,8
2875115,DK1,2017,190,2414,1,1,8,3
2883613,PO1,2017,68608,1301,1,0,5,9
2883705,PO1,2017,979,336,1,1,13,2
2884438,PO1,2017,3349,7378,1,3,17,10
2884494,PO1,2017,2995,1075,1,5,15,4
2884532,PO1,2017,3349,1465,0,0,16,18
2884534,PO1,2017,3336,3325,2,3,13,6
2888329,NL1,2017,403,200,3,2,13,5
2895684,POCP,2017,2503,1075,1,2,,
2897178,IT1,2017,800,6574,2,1,12,17
2897209,IT1,2017,4083,4171,2,0,16,20
2897296,IT1,2017,252,6574,1,0,14,15
2897299,IT1,2017,398,862,5,1,3,13
2897309,IT1,2017,416,4171,3,0,9,20
2897329,IT1,2017,12,4171,5,2,4,20
2897349,IT1,2017,46,4171,2,0,4,20
2897388,IT1,2017,398,4171,6,2,5,20
2897401,IT1,2017,6195,862,2,1,2,15
2897407,IT1,2017,5,6574,1,1,6,14
2899671,ES1,2017,1050,368,2,3,6,5
2899711,ES1,2017,1244,681,1,0,9,14
2899749,ES1,2017,714,368,0,3,14,6
2899801,ES1,2017,150,681,0,0,9,16
2899835,ES1,2017,1533,681,0,0,10,15
2905307,UKR1,2017,26459,2477,2,2,5,12
2905737,ELQ,2017,338,1301,3,1,,
2906868,BE1,2017,1096,475,1,1,5,4
2917449,CL,2017,23826,114,1,2,,
2921399,RU1,2017,3690,3729,1,2,16,7
2321181,L1,2013,16,15,0,1,3,2
2321318,L1,2013,18,79,1,1,6,15
2332045,GB1,2013,931,148,1,2,18,6
2341119,ES1,2013,131,3302,4,1,2,17
2459617,NL1,2014,306,200,3,1,5,9
2470045,TR1,2014,524,114,0,1,12,1
2475406,ES1,2014,1533,1531,0,1,10,16
2478966,IT1,2014,1038,130,2,2,7,20
2486797,GB1,2014,762,148,1,3,14,6
2495697,DK1,2014,1053,20100,2,0,4,10
2503791,BE1,2014,1184,3057,0,2,6,5
2518535,CDR,2014,3709,3302,1,0,,
2587028,BE1,2015,58,28643,3,2,4,10
2650354,GR1,2015,128,1091,1,1,12,5
2653898,BE1,2015,1184,601,1,0,6,10
2700757,NL1,2016,1268,200,0,2,15,7
2707838,SC1,2016,371,2760,1,0,1,5
2721031,PO1,2016,979,1075,2,1,16,5
2735582,FR1,2016,969,415,0,1,15,10
2883804,PO1,2017,2995,7378,1,1,14,12
2884432,PO1,2017,2420,1075,0,5,9,4
2222641,RU1,2012,4128,11126,0,0,13,12
2222994,UKR1,2012,6414,9007,0,1,6,9
2223073,UKR1,2012,6996,6992,1,1,15,5
2223190,UKR1,2012,6996,9007,1,3,15,9
2224592,DK1,2012,3426,2414,0,0,12,7
2224599,DK1,2012,5817,2778,1,2,9,2
2224680,DK1,2012,3426,2414,1,0,5,11
2224862,BE1,2012,354,3057,0,2,10,3
2224935,BE1,2012,2727,3057,0,4,10,5
2229923,BE1,2012,520,601,1,2,10,6
2231455,L1,2012,65,79,0,1,18,7
2231487,L1,2012,18,79,1,2,11,12
2231505,L1,2012,41,79,0,1,10,12
2231674,L1,2012,4,15,0,2,13,3
2240110,PO1,2012,982,1465,1,0,9,6
2240236,PO1,2012,2995,336,1,0,3,7
2242836,ES1,2012,150,367,1,2,9,3
2242965,ES1,2012,3709,367,1,2,10,8
2242979,ES1,2012,331,368,2,1,15,9
2243074,ES1,2012,331,418,0,0,20,3
2244027,TR1,2012,3205,114,2,0,5,3
2244115,TR1,2012,6890,3216,4,2,10,18
2244149,TR1,2012,141,3216,3,1,1,18
2250168,NL1,2012,403,132,1,1,11,9
2251406,IT1,2012,252,862,2,4,18,15
2251442,IT1,2012,416,862,2,0,13,12
2251555,IT1,2012,410,862,3,1,9,16
2253931,CIT,2012,1210,4171,2,1,,
2262195,CL,2012,338,720,0,0,,
2262197,CL,2012,33,11,2,2,,
2284901,GR1,2012,6676,1091,1,0,3,2
2942715,FR1,2017,40,667,0,3,14,12
3050189,GB1,2018,931,1132,4,2,11,18
3050404,GB1,2018,281,11,3,1,2,6
3050419,GB1,2018,873,603,0,0,14,17
3050463,GB1,2018,31,1132,4,2,2,17
3050484,GB1,2018,543,11,3,1,7,4
3052115,NL1,2018,1090,132,5,0,1,18
3052151,NL1,2018,234,132,4,2,3,17
3058474,L1,2018,42,79,3,1,16,18
3058602,L1,2018,38,79,3,0,12,16
3058641,L1,2018,16,79,3,1,2,16
3058706,L1,2018,44,79,3,1,11,16
3063606,DK1,2018,5817,5818,1,1,10,14
3063616,DK1,2018,19657,5818,1,1,11,14
3063775,DK1,2018,19657,2778,0,1,12,6
3069540,PO1,2018,7179,336,2,1,13,4
3069574,PO1,2018,2420,720,0,0,6,1
3069583,PO1,2018,3349,336,1,3,18,4
3069741,TR1,2018,20,114,1,1,15,9
3069778,TR1,2018,20,868,1,0,15,11
3069852,TR1,2018,10484,114,4,1,4,7
3069982,TR1,2018,141,114,2,0,1,3
3070001,TR1,2018,449,114,2,1,4,3
3077278,NL1,2018,306,200,2,3,8,4
3079436,ES1,2018,12321,367,2,1,10,19
3079470,ES1,2018,1049,367,3,0,11,19
3079471,ES1,2018,1108,368,1,1,4,2
3080936,IT1,2018,46,130,0,1,17,16
3081228,IT1,2018,410,130,1,2,15,9
3083978,UKR1,2018,10690,9007,3,0,4,12
3084094,BE1,2018,157,28643,4,1,8,12
3093537,ELQ,2018,683,1132,3,1,,
3099227,BE1,2018,58,3057,2,1,3,8
3104598,GR1,2018,683,1091,0,1,4,1
3132939,CIT,2018,46,4171,6,2,,
3135809,CL,2018,16,148,0,1,,
3139960,BE1,2018,1096,3057,1,1,3,4
3140019,BE1,2018,2282,475,1,0,2,5
3141102,NL1,2018,642,200,0,1,17,6
3167763,CL,2018,31,720,2,0,,
3168580,FAC,2018,281,1237,1,0,,
3199430,FR1,2019,162,3911,4,1,12,18
3199474,FR1,2019,1420,667,1,0,2,17
3199478,FR1,2019,969,415,3,0,7,19
3199501,FR1,2019,995,415,2,1,7,20
3199621,FR1,2019,417,3911,2,2,10,13
3203631,L1,2019,27,127,3,2,1,18
3203641,L1,2019,23826,15,1,1,2,5
3208646,ES1,2019,237,681,0,1,11,6
3208798,ES1,2019,331,368,1,1,10,3
3209348,GR1,2019,169,60949,1,2,13,2
3210108,ES1,2019,3368,681,1,1,12,7
3210376,DK1,2019,173,5818,2,1,4,12
3210434,DK1,2019,678,5818,0,0,3,12
3211822,PO1,2019,7179,1301,0,0,11,14
3216070,NL1,2019,317,200,3,1,5,8
3219086,GB1,2019,31,11,3,1,1,3
3219197,GB1,2019,989,148,0,0,18,9
3223204,TR1,2019,6890,114,1,0,2,7
3229024,POCP,2019,2995,1465,5,4,,
3229200,IT1,2019,398,130,2,0,5,18
3237910,BE1,2019,58,3057,1,0,13,1
3292268,GRP,2019,653,1091,0,3,,
3302960,BE1,2019,29228,28643,1,0,10,16
3313670,GRP,2019,265,1091,0,1,,
3335160,RU1,2019,121,3729,0,1,6,10
3383314,DKP,2019,5817,2414,2,1,,
3394587,FR1,2020,2969,3911,0,2,20,16
3394600,FR1,2020,162,667,3,2,5,18
3413011,L1,2020,533,79,3,3,12,8
3413027,L1,2020,27,79,4,0,1,9
3415427,BE1,2020,157,475,1,1,10,14
3421856,GB1,2020,399,1237,0,1,12,17
3426851,TR1,2020,141,868,1,0,3,21
3426891,TR1,2020,589,868,1,0,14,21
3427207,TR1,2020,1467,114,1,2,10,1
3429789,GB1,2020,985,1237,2,1,2,16
2618590,CL,2015,13,22220,4,0,,
2618752,EL,2015,31,321,1,1,,
2618786,EL,2015,40,321,0,1,,
2618801,EL,2015,33,197,2,2,,
2618805,EL,2015,33,2784,1,0,,
2621149,CDR,2015,1244,648,2,0,,
2627935,UKRP,2015,16247,30698,2,1,,
2629037,NLP,2015,1304,28378,3,1,,
2633840,CDR,2015,131,7052,6,1,,
2700283,CLQ,2016,190,21532,6,0,,
2711326,CLQ,2016,371,38204,3,0,,
2740114,CLQ,2016,190,2784,1,0,,
2752500,ELQ,2016,58,62,3,0,,
2765917,EL,2016,2944,260,2,0,,
2768406,POCP,2016,3327,10140,3,5,,
2794240,FAC,2016,1031,12335,6,2,,
2817330,SFA,2016,124,3026,2,1,,
2826751,RUP,2016,2698,10688,1,0,,
2882195,ELQ,2017,169,5862,2,0,,
2894110,ELQ,2017,60,6248,1,0,,
2905614,CIT,2017,276,2331,3,1,,
2911684,CDR,2017,331,1532,3,2,,
2917409,CL,2017,13,10625,1,1,,
2919836,EL,2017,964,195,3,1,,
2919878,EL,2017,3,713,5,2,,
2540194,FAC,2014,31,164,0,0,,
2583599,ELQ,2015,5724,11910,3,0,,
2613839,ELQ,2015,1090,13499,2,0,,
2618737,EL,2015,430,26,1,2,,
2642868,FAC,2015,350,1078,1,0,,
2711532,ELQ,2016,2671,1058,3,0,,
2711535,ELQ,2016,1184,4391,2,0,,
2763350,NLP,2016,1268,1434,2,1,,
2235545,ELQ,2012,317,28633,6,0,,
2244367,ELQ,2012,157,11914,3,2,,
2252853,POCP,2012,8024,5227,2,1,,
2254986,ELQ,2012,234,197,2,2,,
2262457,EL,2012,36,786,2,0,,
2263176,CDR,2012,2687,36846,1,2,,
2269553,CDR,2012,3368,16492,4,1,,
2270785,RUP,2012,2410,12054,3,0,,
2271006,NLP,2012,499,9547,10,1,,
2271102,POCP,2012,2425,2421,0,0,,
2271111,DFB,2012,80,72,3,0,,
2284515,GRP,2012,3060,4602,2,2,,
2287200,FAC,2012,3008,349,0,1,,
2289383,SFA,2012,2999,1191,1,2,,
2293170,EL,2012,36,941,1,1,,
2933604,RUP,2017,3690,6407,2,0,,
3055738,ELQ,2018,124,4644,2,0,,
3071951,ELQ,2018,3060,6131,1,1,,
3076739,CLQ,2018,865,22220,0,0,,
3077605,POCP,2018,2457,8827,3,1,,
3084080,CDR,2018,472,13702,1,2,,
3089875,RUP,2018,1186,2374,2,0,,
3150469,SFA,2018,903,2795,3,1,,
3223013,ELQ,2019,206,4000,4,1,,
3223017,ELQ,2019,24,1002,2,1,,
3232980,ELQ,2019,2420,2782,6,0,,
3240355,CIT,2019,4083,4255,4,3,,
3242077,CIT,2019,2722,9439,3,1,,
3245521,DFB,2019,44,129,8,7,,
3252167,CL,2019,281,419,2,0,,
3252433,EL,2019,18,4441,0,4,,
3288604,SFA,2019,1241,2795,3,1,,
2609331,PO1,2015,1075,2503,4,0,5,10
2609465,PO1,2015,1301,979,5,1,10,13
2611290,TR1,2015,3216,589,0,1,18,10
2613659,PO1,2015,1465,2503,1,0,8,16
2613665,PO1,2015,1075,7179,3,0,4,18
2617069,BE1,2015,28643,29228,3,3,7,16
2618754,EL,2015,1091,16,1,1,,
2627944,UKR1,2015,6992,660,1,1,12,2
2629980,RU1,2015,11126,2439,1,1,15,12
2640916,BE1,2015,601,29228,1,3,7,13
2653892,BE1,2015,3057,157,0,3,8,1
2653894,BE1,2015,475,58,1,2,12,3
2674396,RU1,2015,11126,4128,1,1,15,10
2675297,CL,2015,418,82,3,0,,
2675307,EL,2015,368,621,6,6,,
2683492,RU1,2015,11126,964,0,3,13,3
2697504,DK1,2016,2778,865,0,4,6,4
2697605,DK1,2016,1063,1177,1,3,12,10
2697630,DK1,2016,2778,678,3,2,8,11
2698002,GB1,2016,148,873,1,0,7,19
2698410,GB1,2016,11,985,2,0,5,6
2700751,NL1,2016,200,234,3,3,7,1
2702815,FR1,2016,415,1159,1,1,8,13
2704434,L1,2016,15,4795,1,2,9,16
2704570,L1,2016,15,86,1,1,10,15
2716700,FR1,2016,415,995,0,1,9,11
2717500,SUC,2016,368,131,0,2,,
2718770,ES1,2016,418,1533,1,1,2,8
2720753,PO1,2016,1465,3349,0,2,14,4
2720835,PO1,2016,720,294,1,1,2,1
2722681,TR1,2016,114,449,2,1,2,13
2731799,UKR1,2016,6992,8838,2,1,6,9
2732085,BE1,2016,172,1245,3,2,1,13
2732285,BE1,2016,475,1245,2,1,14,11
2765930,EL,2016,6574,1184,0,2,,
2818083,POCP,2016,1075,979,0,1,,
2844515,UKR1,2016,6992,23611,0,0,6,4
2844537,UKR1,2016,2477,4482,1,0,10,12
2847870,RU1,2016,3691,14589,1,2,16,13
2865129,NL1,2017,200,798,3,1,5,10
2872403,GB1,2017,148,1110,2,0,4,15
2872436,GB1,2017,11,180,3,2,6,17
2872493,GB1,2017,148,1003,5,4,3,9
2875141,DK1,2017,22110,190,0,4,13,5
2875218,DK1,2017,2414,865,0,2,7,1
2877324,NL1,2017,200,468,1,0,6,18
2877339,NL1,2017,200,1269,2,1,6,5
2878403,USC,2017,418,985,2,1,,
2888324,NL1,2017,132,192,0,1,15,17
2891499,GR1,2017,1091,3060,2,1,3,2
2894367,UKR1,2017,6992,6993,0,0,10,6
2897195,IT1,2017,6574,506,1,3,17,2
2899593,ES1,2017,368,472,1,0,2,12
2899625,ES1,2017,418,714,2,0,5,11
2907486,CIT,2017,862,276,5,6,,
2917387,CL,2017,336,131,0,1,,
2341078,ES1,2013,368,1084,2,2,16,18
2460735,L1,2014,15,3,5,1,3,12
2460826,L1,2014,15,60,1,0,4,17
2469417,DK1,2014,20100,173,3,1,4,12
2478864,IT1,2014,862,458,1,0,15,11
2480133,PO1,2014,2990,3327,1,1,17,15
2482457,FR1,2014,415,1082,3,2,16,8
2518532,CDR,2014,418,13,2,2,,
2581980,L1,2015,15,44,2,1,3,5
2594502,ES1,2015,368,940,1,2,17,4
2613675,PO1,2015,336,976,2,0,2,16
2626788,UKR1,2015,2477,18303,2,2,7,6
2698345,GB1,2016,148,1010,4,0,2,10
2755719,CL,2016,11,583,2,2,,
2872406,GB1,2017,11,1010,3,0,6,10
2875212,DK1,2017,22110,369,2,1,13,12
2883608,PO1,2017,7378,2503,2,1,5,13
2883803,PO1,2017,1465,3349,0,2,18,13
2897166,IT1,2017,6574,252,0,0,13,10
2897277,IT1,2017,6574,5,0,2,17,7
2222711,RU1,2012,11126,2439,0,3,16,6
2222960,UKR1,2012,6992,6996,3,2,5,10
2222978,UKR1,2012,2477,6993,1,5,10,8
2223141,UKR1,2012,9007,2783,0,2,11,6
2223179,UKR1,2012,9007,3592,1,1,9,8
2224163,FR1,2012,415,417,3,4,11,6
2224573,DK1,2012,2414,865,2,2,7,5
2224650,DK1,2012,2778,5724,2,2,2,6
2224770,BE1,2012,28643,3508,0,2,15,4
2224817,BE1,2012,28643,2282,2,6,16,5
2224860,BE1,2012,172,1184,1,2,14,3
2224864,BE1,2012,204,520,1,1,15,16
2224869,BE1,2012,172,566,1,0,12,14
2225802,GB1,2012,1039,1071,1,1,19,18
2231509,L1,2012,79,33,3,1,6,5
2240094,PO1,2012,336,294,1,3,9,1
2240107,PO1,2012,2990,2424,2,2,14,12
2240115,PO1,2012,1075,294,1,2,3,2
2240132,PO1,2012,1301,4750,1,0,9,14
2240140,PO1,2012,1075,979,1,0,3,16
2242862,ES1,2012,367,897,2,1,10,18
2243938,TR1,2012,3216,6890,2,0,16,12
2243981,TR1,2012,3216,825,1,3,15,13
2244002,TR1,2012,114,3205,3,1,2,15
2250162,GB1,2012,11,405,2,1,5,18
2250327,NL1,2012,200,610,0,0,6,3
2250334,NL1,2012,132,1426,1,0,16,17
2250367,NL1,2012,132,1304,1,1,12,9
2250436,NL1,2012,235,234,1,1,15,4
2250449,NL1,2012,132,610,0,2,14,1
2250496,GR1,2012,1091,6676,2,1,5,4
2251447,IT1,2012,130,506,1,1,9,1
2251572,IT1,2012,130,410,0,3,11,8
2254930,ELQ,2012,79,121,2,0,,
2301898,CL,2012,418,141,3,0,,
2942658,FR1,2017,415,618,0,0,10,6
2942677,FR1,2017,667,273,2,1,18,11
2942693,FR1,2017,415,417,1,2,15,14
2942714,FR1,2017,415,1162,2,0,16,9
2942833,FR1,2017,415,244,1,2,17,3
2957391,DFB,2017,127,4795,1,0,,
2984199,FAC,2017,1237,873,2,1,,
2987590,BE1,2017,601,1096,4,0,7,6
3047848,FR1,2018,667,969,1,3,10,6
3050247,GB1,2018,11,1003,3,1,4,11
3050438,GB1,2018,603,29,0,3,18,9
3050525,GB1,2018,603,31,0,2,18,2
3050569,GB1,2018,148,29,2,2,4,8
3058713,L1,2018,15,33,1,1,5,15
3059808,RU1,2018,3729,121,0,0,6,7
3063615,DK1,2018,2414,678,3,2,6,8
3063714,DK1,2018,2414,865,1,3,8,2
3069384,PO1,2018,336,1085,2,1,2,6
3069394,PO1,2018,1075,3336,3,1,1,17
3069564,PO1,2018,1301,2425,0,2,12,9
3069578,PO1,2018,336,294,2,4,4,2
3074485,UKR1,2018,6992,23611,2,1,5,8
3077234,NL1,2018,200,1268,3,0,5,12
3077269,NL1,2018,200,1304,3,1,4,5
3077285,NL1,2018,132,306,4,2,17,10
3080875,ES1,2018,367,1049,2,0,19,6
3080888,ES1,2018,368,150,3,2,4,9
3081138,IT1,2018,130,8970,0,0,12,19
3081240,IT1,2018,130,2722,2,3,12,15
3084119,BE1,2018,601,1184,3,3,13,2
3100170,RU1,2018,3729,2698,2,2,10,7
3108851,GRP,2018,47,2671,2,0,,
3108854,GRP,2018,60949,2441,1,3,,
3113773,GR1,2018,1091,6418,2,1,1,8
3117081,BE1,2018,28643,2282,2,1,15,3
3121502,DKP,2018,5818,173,2,4,,
3140016,BE1,2018,172,1184,1,1,9,1
3141170,NL1,2018,200,499,0,0,5,7
3160737,EL,2018,11,273,3,0,,
3180404,RU1,2018,3729,932,2,0,6,2
3199396,FR1,2019,667,162,2,2,17,19
3199606,FR1,2019,3911,618,3,2,13,16
3203711,L1,2019,127,86,1,5,18,17
3208667,ES1,2019,681,13,2,0,7,2
3208849,ES1,2019,368,16795,2,0,3,11
3209366,GR1,2019,60949,653,1,0,4,5
3209798,ES1,2019,418,13,1,0,1,6
3209843,DK1,2019,2414,190,0,2,9,1
3210022,ES1,2019,418,1533,3,1,2,16
3210328,DK1,2019,2414,369,2,1,10,9
3211148,GR1,2019,60949,265,1,1,10,7
3211389,PO1,2019,720,2420,3,0,2,14
3211502,PO1,2019,7378,2425,1,1,16,6
3211778,PO1,2019,1075,7179,2,1,5,9
3211821,PO1,2019,720,294,3,2,2,1
3211855,PO1,2019,7378,1085,0,0,17,12
3219141,GB1,2019,148,985,1,1,8,5
3219381,GB1,2019,1132,631,2,4,13,4
3219383,GB1,2019,148,1010,1,1,7,20
3223207,TR1,2019,868,36,2,1,16,6
3223288,TR1,2019,114,10484,3,2,4,11
3229206,IT1,2019,19,506,1,2,11,2
3229236,IT1,2019,19,430,0,0,16,7
3229492,IT1,2019,6574,506,3,3,8,1
3237919,BE1,2019,172,1184,2,1,6,9
3245519,DFB,2019,10,33,2,3,,
3252162,CL,2019,418,2282,2,2,,
3263164,UKR1,2019,2477,660,0,3,10,1
3266502,BE1,2019,3057,1184,1,0,2,6
3274404,BE1,2019,3057,520,2,1,2,16
3394598,FR1,2020,3911,1158,3,2,9,16
3394678,FR1,2020,667,273,1,1,19,8
3401687,FAC,2019,11,631,2,1,,
3413119,L1,2020,15,86,1,1,3,13
3415449,BE1,2020,172,3508,1,1,4,11
3419625,EL,2019,368,46,3,2,,
3421721,GB1,2020,148,379,3,3,9,11
3421763,GB1,2020,11,543,1,2,14,9
3421834,GB1,2020,1132,931,1,1,16,18
3426954,TR1,2020,114,126,6,0,1,12
3427161,TR1,2020,868,2832,0,1,17,8
3431940,ES1,2020,418,366,1,0,2,18
2618763,EL,2015,10625,58,1,0,,
2618792,EL,2015,321,31,0,0,,
2618815,EL,2015,255,865,1,0,,
2618819,EL,2015,1180,1050,1,2,,
2626917,RUP,2015,8835,4128,0,2,,
2627297,GRP,2015,9415,5220,2,2,,
2633818,CDR,2015,26132,897,1,2,,
2633819,CDR,2015,13222,1084,2,1,,
2657390,FAC,2015,22,985,1,3,,
2699125,DFB,2016,66,39,5,7,,
2701995,DKP,2016,29383,19657,0,9,,
2724901,ELQ,2016,11194,2740,0,0,,
2752905,RUP,2016,50586,2439,3,0,,
2754299,EL,2016,409,16704,0,1,,
2754330,EL,2016,301,1050,1,1,,
2764458,GRP,2016,41197,683,0,1,,
2767517,CDR,2016,630,621,1,2,,
2767520,CDR,2016,2929,1050,0,3,,
2814300,FAC,2016,1088,1110,0,4,,
2864709,DFB,2017,72,4795,1,2,,
2864721,DFB,2017,1410,23826,0,5,,
2864737,DFB,2017,24718,16,0,4,,
2866240,ELQ,2017,3649,369,0,3,,
2873426,UKRP,2017,49634,339,2,1,,
2882202,ELQ,2017,1102,206,2,1,,
2894106,ELQ,2017,119,169,1,0,,
2894111,ELQ,2017,6248,60,2,0,,
2894125,ELQ,2017,447,206,2,0,,
2905725,CLQ,2017,144,683,0,1,,
2911687,CDR,2017,13225,2448,0,1,,
2919908,EL,2017,429,29,0,3,,
2920486,NLP,2017,44349,499,5,3,,
2320474,DFB,2013,91,35,1,0,,
2367201,EL,2013,255,449,0,2,,
2370547,NLP,2013,384,1268,2,1,,
2479052,ELQ,2014,1092,416,0,3,,
2480863,ELQ,2014,365,2578,1,1,,
2619435,UKRP,2015,6422,4482,0,2,,
2621151,CDR,2015,13222,331,1,2,,
2725297,ELQ,2016,790,370,1,0,,
2814293,FAC,2016,2262,31,0,1,,
2905723,CLQ,2017,22220,371,4,3,,
2221748,DFB,2012,158,44,2,1,,
2244324,ELQ,2012,8956,6676,1,1,,
2244352,ELQ,2012,32017,678,3,1,,
2246602,ELQ,2012,10157,1184,1,2,,
2247102,ELQ,2012,5546,317,0,2,,
2254978,ELQ,2012,312,6414,0,2,,
2258314,DFB,2012,107,89,2,0,,
2261148,ELQ,2012,11107,449,4,2,,
2262410,EL,2012,197,621,3,1,,
2262488,EL,2012,699,3368,1,3,,
2262520,EL,2012,170,6414,1,0,,
2266631,NLP,2012,12634,1090,1,4,,
2284877,GRP,2012,980,2671,2,3,,
2301615,FAC,2012,1028,1071,0,2,,
2921866,RUP,2017,4057,2700,2,0,,
2927180,DKP,2017,3732,1177,0,3,,
2975500,SFA,2017,3014,2578,0,4,,
2984218,FAC,2017,3054,379,0,0,,
3048432,DFB,2018,2,533,1,6,,
3048436,DFB,2018,29638,18,1,11,,
3084083,CDR,2018,2296,2448,1,2,,
3087301,ELQ,2018,10734,865,0,2,,
3097400,NLP,2018,19553,1090,0,6,,
3098780,EL,2018,170,124,1,0,,
3106417,DKP,2018,5784,678,1,5,,
3147860,FAC,2018,2804,1148,3,3,,
3156270,FAC,2018,3716,281,1,4,,
3160729,EL,2018,419,294,1,0,,
3195540,DFB,2019,108,3,5,6,,
3195543,DFB,2019,10213,33,0,5,,
3223016,ELQ,2019,4772,19789,0,1,,
3223031,ELQ,2019,1109,1090,0,3,,
3232975,ELQ,2019,40812,2441,0,2,,
3242074,CIT,2019,4084,4102,8,7,,
3250271,DKP,2019,6000,1177,1,3,,
3252440,EL,2019,496,190,1,1,,
3258411,RUP,2019,43502,14589,0,2,,
3263185,NLP,2019,817,192,0,2,,
3286265,CDR,2019,61446,897,0,2,,
3294632,CDR,2019,4542,5358,2,1,,
3305362,CDR,2019,2867,331,2,3,,
3422926,DFB,2020,64,35,4,2,,
3426221,DFB,2020,1931,65,1,6,,
2609556,CLQ,2015,22220,2784,1,0,,
2620154,DKP,2015,12606,5866,3,1,,
2621114,CDR,2015,36060,13702,2,0,,
2621256,CDR,2015,3708,44129,3,1,,
2623408,RUP,2015,12041,11123,3,1,,
2628044,CDR,2015,3708,33600,1,0,,
2630361,CDR,2015,33593,11615,2,0,,
2632626,RUP,2015,23110,11135,0,1,,
2637672,SFA,2015,3027,3021,1,1,,
2637678,SFA,2015,10580,3015,4,4,,
2638716,FAC,2015,1027,3717,2,0,,
2642857,FAC,2015,1302,3053,3,2,,
2643249,KLUB,2015,2697,11391,2,0,,
2644557,FAC,2015,22552,3696,2,3,,
2700266,CLQ,2016,4040,279,1,1,,
2700378,ELQ,2016,5405,3793,0,0,,
2700399,ELQ,2016,1251,11914,2,0,,
2700420,ELQ,2016,5689,1167,1,2,,
2700424,ELQ,2016,16779,6621,3,3,,
2702876,DKP,2016,54654,362,1,2,,
2711325,CLQ,2016,2784,10734,3,0,,
2711419,ELQ,2016,28936,1180,0,2,,
2711505,ELQ,2016,1180,1189,1,1,,
2711506,ELQ,2016,669,168,0,0,,
2711528,ELQ,2016,790,156,0,0,,
2711553,ELQ,2016,7090,503,0,2,,
2711563,ELQ,2016,365,4807,2,0,,
2712074,UKRP,2016,20423,30697,3,1,,
2724819,CIT,2016,18950,26860,3,0,,
2724891,RUP,2016,11121,11122,2,0,,
2724911,ELQ,2016,7964,170,0,0,,
2724913,ELQ,2016,1167,5546,2,0,,
2725235,ELQ,2016,801,1008,1,2,,
2725242,ELQ,2016,503,697,1,2,,
2725254,ELQ,2016,5546,1167,1,0,,
2746866,DKP,2016,20417,3732,0,3,,
2758721,SFA,2016,23304,49189,0,0,,
2766652,CDR,2016,630,16575,2,0,,
2771905,SFA,2016,20603,3023,0,0,,
2772617,FAC,2016,3537,2455,1,1,,
2777381,FAC,2016,12335,972,5,3,,
2777390,FAC,2016,990,3697,2,1,,
2777392,FAC,2016,22687,22552,3,0,,
2866136,CLQ,2017,3471,24349,1,0,,
2866239,ELQ,2017,5228,10482,1,2,,
2866246,ELQ,2017,4641,10747,6,0,,
2866264,ELQ,2017,4772,1102,0,1,,
2866271,ELQ,2017,11479,6335,0,1,,
2866274,ELQ,2017,282,21508,5,6,,
2867273,CLQ,2017,709,2976,2,3,,
2873874,NLP,2017,2958,34156,0,3,,
2874406,DKP,2017,5892,5840,3,0,,
2874426,DKP,2017,1909,5784,0,3,,
2874429,DKP,2017,33872,5781,0,4,,
2882166,ELQ,2017,10540,159,1,1,,
2882180,ELQ,2017,2761,238,3,2,,
2882184,ELQ,2017,12346,786,0,1,,
2882196,ELQ,2017,3258,5546,2,3,,
2885395,POCP,2017,3345,7788,2,0,,
2895969,RUP,2017,12444,48968,2,1,,
2901878,CIT,2017,408,5587,3,2,,
2904552,NLP,2017,2838,21965,0,2,,
2904776,ELQ,2017,29831,409,1,3,,
2911707,DKP,2017,33878,5889,1,0,,
2920490,NLP,2017,33432,28378,2,3,,
2384193,FAC,2013,2436,20877,3,2,,
2384497,GRP,2013,1876,4599,3,0,,
2387444,FAC,2013,1211,2262,2,2,,
2514132,FAC,2014,698,3694,1,0,,
2592003,ELQ,2015,8818,255,0,3,,
2599299,CIT,2015,408,4031,1,2,,
2613758,ELQ,2015,238,11107,3,0,,
2621144,CDR,2015,36285,4542,3,1,,
2621153,CDR,2015,26132,1532,2,1,,
2621209,CDR,2015,1176,2502,1,0,,
2642859,FAC,2015,986,2454,1,3,,
2700255,CLQ,2016,10747,10734,0,3,,
2700279,CLQ,2016,279,4040,2,4,,
2716026,RUP,2016,55015,3243,0,3,,
2724823,CIT,2016,3037,4167,3,4,,
2772587,FAC,2016,1028,2793,1,0,,
2866261,ELQ,2017,30686,11976,1,1,,
2866273,ELQ,2017,10603,159,3,3,,
2231983,CLQ,2012,28958,6335,0,1,,
2233752,ELQ,2012,5771,5970,1,0,,
2233924,ELQ,2012,447,1043,2,0,,
2235774,ELQ,2012,238,15299,2,0,,
2235782,ELQ,2012,1185,9849,2,1,,
2235784,ELQ,2012,2230,2049,0,0,,
2235799,ELQ,2012,710,11907,0,1,,
2235971,UKRP,2012,32036,21216,1,0,,
2243581,ELQ,2012,1293,4772,1,0,,
